review_time,action,manual_label,source_path,destination_path,image_name,parse_ok,camera,video_datetime,video_start,frame_number,fps,frame_timestamp,year,month,day,hour,minute
2026-06-25 18:19:50.460054,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307011646.mp4_frame_00169.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307011646.mp4_frame_00169.jpg,10.0.11.2_202307011646.mp4_frame_00169.jpg,True,10.0.11.2,202307011646,2023-07-01 16:46:00,169,26,2023-07-01 16:46:06.500000,2023,7,1,16,46
2026-06-25 18:19:51.933654,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307011846.mp4_frame_00225.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307011846.mp4_frame_00225.jpg,10.0.11.2_202307011846.mp4_frame_00225.jpg,True,10.0.11.2,202307011846,2023-07-01 18:46:00,225,26,2023-07-01 18:46:08.653846,2023,7,1,18,46
2026-06-25 18:19:53.652755,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307012146.mp4_frame_00043.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307012146.mp4_frame_00043.jpg,10.0.11.2_202307012146.mp4_frame_00043.jpg,True,10.0.11.2,202307012146,2023-07-01 21:46:00,43,26,2023-07-01 21:46:01.653846,2023,7,1,21,46
2026-06-25 18:19:54.933146,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307012246.mp4_frame_00016.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307012246.mp4_frame_00016.jpg,10.0.11.2_202307012246.mp4_frame_00016.jpg,True,10.0.11.2,202307012246,2023-07-01 22:46:00,16,26,2023-07-01 22:46:00.615385,2023,7,1,22,46
2026-06-25 18:19:56.038603,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307020346.mp4_frame_00003.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307020346.mp4_frame_00003.jpg,10.0.11.2_202307020346.mp4_frame_00003.jpg,True,10.0.11.2,202307020346,2023-07-02 03:46:00,3,26,2023-07-02 03:46:00.115385,2023,7,2,3,46
2026-06-25 18:19:57.538240,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307020646.mp4_frame_00009.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307020646.mp4_frame_00009.jpg,10.0.11.2_202307020646.mp4_frame_00009.jpg,True,10.0.11.2,202307020646,2023-07-02 06:46:00,9,26,2023-07-02 06:46:00.346154,2023,7,2,6,46
2026-06-25 18:19:59.688559,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307020846.mp4_frame_00003.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307020846.mp4_frame_00003.jpg,10.0.11.2_202307020846.mp4_frame_00003.jpg,True,10.0.11.2,202307020846,2023-07-02 08:46:00,3,26,2023-07-02 08:46:00.115385,2023,7,2,8,46
2026-06-25 18:20:00.900603,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307021148.mp4_frame_00151.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307021148.mp4_frame_00151.jpg,10.0.11.2_202307021148.mp4_frame_00151.jpg,True,10.0.11.2,202307021148,2023-07-02 11:48:00,151,26,2023-07-02 11:48:05.807692,2023,7,2,11,48
2026-06-25 18:20:02.349379,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307021346.mp4_frame_00052.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307021346.mp4_frame_00052.jpg,10.0.11.2_202307021346.mp4_frame_00052.jpg,True,10.0.11.2,202307021346,2023-07-02 13:46:00,52,26,2023-07-02 13:46:02,2023,7,2,13,46
2026-06-25 18:20:03.400572,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307021446.mp4_frame_00129.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307021446.mp4_frame_00129.jpg,10.0.11.2_202307021446.mp4_frame_00129.jpg,True,10.0.11.2,202307021446,2023-07-02 14:46:00,129,26,2023-07-02 14:46:04.961538,2023,7,2,14,46
2026-06-25 18:20:04.283990,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307021546.mp4_frame_00007.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307021546.mp4_frame_00007.jpg,10.0.11.2_202307021546.mp4_frame_00007.jpg,True,10.0.11.2,202307021546,2023-07-02 15:46:00,7,26,2023-07-02 15:46:00.269231,2023,7,2,15,46
2026-06-25 18:20:06.365585,classify,animal,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307021746.mp4_frame_00136.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/animal/10.0.11.2_202307021746.mp4_frame_00136.jpg,10.0.11.2_202307021746.mp4_frame_00136.jpg,True,10.0.11.2,202307021746,2023-07-02 17:46:00,136,26,2023-07-02 17:46:05.230769,2023,7,2,17,46
2026-06-25 18:20:08.566672,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307021846.mp4_frame_00077.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307021846.mp4_frame_00077.jpg,10.0.11.2_202307021846.mp4_frame_00077.jpg,True,10.0.11.2,202307021846,2023-07-02 18:46:00,77,26,2023-07-02 18:46:02.961538,2023,7,2,18,46
2026-06-25 18:20:10.651428,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307022046.mp4_frame_00414.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307022046.mp4_frame_00414.jpg,10.0.11.2_202307022046.mp4_frame_00414.jpg,True,10.0.11.2,202307022046,2023-07-02 20:46:00,414,26,2023-07-02 20:46:15.923077,2023,7,2,20,46
2026-06-25 18:20:12.133785,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307022246.mp4_frame_00139.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307022246.mp4_frame_00139.jpg,10.0.11.2_202307022246.mp4_frame_00139.jpg,True,10.0.11.2,202307022246,2023-07-02 22:46:00,139,26,2023-07-02 22:46:05.346154,2023,7,2,22,46
2026-06-25 18:20:13.785596,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307030148.mp4_frame_00015.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307030148.mp4_frame_00015.jpg,10.0.11.2_202307030148.mp4_frame_00015.jpg,True,10.0.11.2,202307030148,2023-07-03 01:48:00,15,26,2023-07-03 01:48:00.576923,2023,7,3,1,48
2026-06-25 18:20:15.987686,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307030248.mp4_frame_00015.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307030248.mp4_frame_00015.jpg,10.0.11.2_202307030248.mp4_frame_00015.jpg,True,10.0.11.2,202307030248,2023-07-03 02:48:00,15,26,2023-07-03 02:48:00.576923,2023,7,3,2,48
2026-06-25 18:20:56.587526,classify,unsure,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307030348.mp4_frame_00004.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unsure/10.0.11.2_202307030348.mp4_frame_00004.jpg,10.0.11.2_202307030348.mp4_frame_00004.jpg,True,10.0.11.2,202307030348,2023-07-03 03:48:00,4,26,2023-07-03 03:48:00.153846,2023,7,3,3,48
2026-06-25 18:20:59.688177,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307030646.mp4_frame_00025.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307030646.mp4_frame_00025.jpg,10.0.11.2_202307030646.mp4_frame_00025.jpg,True,10.0.11.2,202307030646,2023-07-03 06:46:00,25,26,2023-07-03 06:46:00.961538,2023,7,3,6,46
2026-06-25 18:21:01.451642,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307030648.mp4_frame_00088.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307030648.mp4_frame_00088.jpg,10.0.11.2_202307030648.mp4_frame_00088.jpg,True,10.0.11.2,202307030648,2023-07-03 06:48:00,88,26,2023-07-03 06:48:03.384615,2023,7,3,6,48
2026-06-25 18:21:02.985646,classify,animal,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307031146.mp4_frame_00791.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/animal/10.0.11.2_202307031146.mp4_frame_00791.jpg,10.0.11.2_202307031146.mp4_frame_00791.jpg,True,10.0.11.2,202307031146,2023-07-03 11:46:00,791,26,2023-07-03 11:46:30.423077,2023,7,3,11,46
2026-06-25 18:21:05.183896,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307031446.mp4_frame_00295.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307031446.mp4_frame_00295.jpg,10.0.11.2_202307031446.mp4_frame_00295.jpg,True,10.0.11.2,202307031446,2023-07-03 14:46:00,295,26,2023-07-03 14:46:11.346154,2023,7,3,14,46
2026-06-25 18:21:06.306083,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307031946.mp4_frame_00358.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307031946.mp4_frame_00358.jpg,10.0.11.2_202307031946.mp4_frame_00358.jpg,True,10.0.11.2,202307031946,2023-07-03 19:46:00,358,26,2023-07-03 19:46:13.769231,2023,7,3,19,46
2026-06-25 18:21:07.285053,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307032048.mp4_frame_00811.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307032048.mp4_frame_00811.jpg,10.0.11.2_202307032048.mp4_frame_00811.jpg,True,10.0.11.2,202307032048,2023-07-03 20:48:00,811,26,2023-07-03 20:48:31.192308,2023,7,3,20,48
2026-06-25 18:21:08.517350,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307032346.mp4_frame_00296.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307032346.mp4_frame_00296.jpg,10.0.11.2_202307032346.mp4_frame_00296.jpg,True,10.0.11.2,202307032346,2023-07-03 23:46:00,296,26,2023-07-03 23:46:11.384615,2023,7,3,23,46
2026-06-25 18:21:09.436890,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307032348.mp4_frame_00894.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307032348.mp4_frame_00894.jpg,10.0.11.2_202307032348.mp4_frame_00894.jpg,True,10.0.11.2,202307032348,2023-07-03 23:48:00,894,26,2023-07-03 23:48:34.384615,2023,7,3,23,48
2026-06-25 18:21:10.650806,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307040246.mp4_frame_00019.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307040246.mp4_frame_00019.jpg,10.0.11.2_202307040246.mp4_frame_00019.jpg,True,10.0.11.2,202307040246,2023-07-04 02:46:00,19,26,2023-07-04 02:46:00.730769,2023,7,4,2,46
2026-06-25 18:21:11.897527,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307040248.mp4_frame_00002.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307040248.mp4_frame_00002.jpg,10.0.11.2_202307040248.mp4_frame_00002.jpg,True,10.0.11.2,202307040248,2023-07-04 02:48:00,2,26,2023-07-04 02:48:00.076923,2023,7,4,2,48
2026-06-25 18:21:12.947011,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307040546.mp4_frame_00938.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307040546.mp4_frame_00938.jpg,10.0.11.2_202307040546.mp4_frame_00938.jpg,True,10.0.11.2,202307040546,2023-07-04 05:46:00,938,26,2023-07-04 05:46:36.076923,2023,7,4,5,46
2026-06-25 18:21:13.996364,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307040746.mp4_frame_00128.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307040746.mp4_frame_00128.jpg,10.0.11.2_202307040746.mp4_frame_00128.jpg,True,10.0.11.2,202307040746,2023-07-04 07:46:00,128,26,2023-07-04 07:46:04.923077,2023,7,4,7,46
2026-06-25 18:21:15.269914,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307040846.mp4_frame_00342.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307040846.mp4_frame_00342.jpg,10.0.11.2_202307040846.mp4_frame_00342.jpg,True,10.0.11.2,202307040846,2023-07-04 08:46:00,342,26,2023-07-04 08:46:13.153846,2023,7,4,8,46
2026-06-25 18:21:16.685498,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307041246.mp4_frame_00117.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307041246.mp4_frame_00117.jpg,10.0.11.2_202307041246.mp4_frame_00117.jpg,True,10.0.11.2,202307041246,2023-07-04 12:46:00,117,26,2023-07-04 12:46:04.500000,2023,7,4,12,46
2026-06-25 18:21:18.000991,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307041346.mp4_frame_00007.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307041346.mp4_frame_00007.jpg,10.0.11.2_202307041346.mp4_frame_00007.jpg,True,10.0.11.2,202307041346,2023-07-04 13:46:00,7,26,2023-07-04 13:46:00.269231,2023,7,4,13,46
2026-06-25 18:21:18.815847,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307042046.mp4_frame_00096.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307042046.mp4_frame_00096.jpg,10.0.11.2_202307042046.mp4_frame_00096.jpg,True,10.0.11.2,202307042046,2023-07-04 20:46:00,96,26,2023-07-04 20:46:03.692308,2023,7,4,20,46
2026-06-25 18:21:19.604061,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307042048.mp4_frame_01167.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307042048.mp4_frame_01167.jpg,10.0.11.2_202307042048.mp4_frame_01167.jpg,True,10.0.11.2,202307042048,2023-07-04 20:48:00,1167,26,2023-07-04 20:48:44.884615,2023,7,4,20,48
2026-06-25 18:21:20.365937,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307050148.mp4_frame_00803.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307050148.mp4_frame_00803.jpg,10.0.11.2_202307050148.mp4_frame_00803.jpg,True,10.0.11.2,202307050148,2023-07-05 01:48:00,803,26,2023-07-05 01:48:30.884615,2023,7,5,1,48
2026-06-25 18:21:22.266624,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307050846.mp4_frame_00000.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307050846.mp4_frame_00000.jpg,10.0.11.2_202307050846.mp4_frame_00000.jpg,True,10.0.11.2,202307050846,2023-07-05 08:46:00,0,26,2023-07-05 08:46:00,2023,7,5,8,46
2026-06-25 18:21:23.832100,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307050946.mp4_frame_00766.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307050946.mp4_frame_00766.jpg,10.0.11.2_202307050946.mp4_frame_00766.jpg,True,10.0.11.2,202307050946,2023-07-05 09:46:00,766,26,2023-07-05 09:46:29.461538,2023,7,5,9,46
2026-06-25 18:21:25.529651,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307051146.mp4_frame_00007.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307051146.mp4_frame_00007.jpg,10.0.11.2_202307051146.mp4_frame_00007.jpg,True,10.0.11.2,202307051146,2023-07-05 11:46:00,7,26,2023-07-05 11:46:00.269231,2023,7,5,11,46
2026-06-25 18:21:26.730211,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307051248.mp4_frame_00212.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307051248.mp4_frame_00212.jpg,10.0.11.2_202307051248.mp4_frame_00212.jpg,True,10.0.11.2,202307051248,2023-07-05 12:48:00,212,26,2023-07-05 12:48:08.153846,2023,7,5,12,48
2026-06-25 18:21:27.867148,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307051946.mp4_frame_00051.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307051946.mp4_frame_00051.jpg,10.0.11.2_202307051946.mp4_frame_00051.jpg,True,10.0.11.2,202307051946,2023-07-05 19:46:00,51,26,2023-07-05 19:46:01.961538,2023,7,5,19,46
2026-06-25 18:21:29.722876,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307052048.mp4_frame_00717.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307052048.mp4_frame_00717.jpg,10.0.11.2_202307052048.mp4_frame_00717.jpg,True,10.0.11.2,202307052048,2023-07-05 20:48:00,717,26,2023-07-05 20:48:27.576923,2023,7,5,20,48
2026-06-25 18:21:31.400988,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307052246.mp4_frame_01151.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307052246.mp4_frame_01151.jpg,10.0.11.2_202307052246.mp4_frame_01151.jpg,True,10.0.11.2,202307052246,2023-07-05 22:46:00,1151,26,2023-07-05 22:46:44.269231,2023,7,5,22,46
2026-06-25 18:21:32.686915,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307060146.mp4_frame_00274.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307060146.mp4_frame_00274.jpg,10.0.11.2_202307060146.mp4_frame_00274.jpg,True,10.0.11.2,202307060146,2023-07-06 01:46:00,274,26,2023-07-06 01:46:10.538462,2023,7,6,1,46
2026-06-25 18:21:33.917910,classify,particulate,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/unreviewed/10.0.11.2_202307060346.mp4_frame_01031.jpg,/Users/alopias/Desktop/Huyen-deePi/deePi-laptop/active_review_batch_002/particulate/10.0.11.2_202307060346.mp4_frame_01031.jpg,10.0.11.2_202307060346.mp4_frame_01031.jpg,True,10.0.11.2,202307060346,2023-07-06 03:46:00,1031,26,2023-07-06 03:46:39.653846,2023,7,6,3,46
