manual_label,current_path,image_name,parse_ok,camera,video_datetime,video_start,frame_number,fps,frame_timestamp,year,month,day,hour,minute
animal,active_review_batch_002/animal/10.0.11.2_202310231346.mp4_frame_00045.jpg,10.0.11.2_202310231346.mp4_frame_00045.jpg,True,10.0.11.2,202310231346,2023-10-23 13:46:00,45,26,2023-10-23 13:46:01.730769,2023,10,23,13,46
animal,active_review_batch_002/animal/10.0.11.2_202310241046.mp4_frame_00310.jpg,10.0.11.2_202310241046.mp4_frame_00310.jpg,True,10.0.11.2,202310241046,2023-10-24 10:46:00,310,26,2023-10-24 10:46:11.923077,2023,10,24,10,46
animal,active_review_batch_002/animal/10.0.11.2_202310310246.mp4_frame_00148.jpg,10.0.11.2_202310310246.mp4_frame_00148.jpg,True,10.0.11.2,202310310246,2023-10-31 02:46:00,148,26,2023-10-31 02:46:05.692308,2023,10,31,2,46
animal,active_review_batch_002/animal/10.0.12.2_202307010748.mp4_frame_00925.jpg,10.0.12.2_202307010748.mp4_frame_00925.jpg,True,10.0.12.2,202307010748,2023-07-01 07:48:00,925,26,2023-07-01 07:48:35.576923,2023,7,1,7,48
animal,active_review_batch_002/animal/10.0.12.2_202307031846.mp4_frame_00630.jpg,10.0.12.2_202307031846.mp4_frame_00630.jpg,True,10.0.12.2,202307031846,2023-07-03 18:46:00,630,26,2023-07-03 18:46:24.230769,2023,7,3,18,46
animal,active_review_batch_002/animal/10.0.12.2_202307040346.mp4_frame_00004.jpg,10.0.12.2_202307040346.mp4_frame_00004.jpg,True,10.0.12.2,202307040346,2023-07-04 03:46:00,4,26,2023-07-04 03:46:00.153846,2023,7,4,3,46
animal,active_review_batch_002/animal/10.0.12.2_202307060648.mp4_frame_00131.jpg,10.0.12.2_202307060648.mp4_frame_00131.jpg,True,10.0.12.2,202307060648,2023-07-06 06:48:00,131,26,2023-07-06 06:48:05.038462,2023,7,6,6,48
animal,active_review_batch_002/animal/10.0.12.2_202307070748.mp4_frame_00281.jpg,10.0.12.2_202307070748.mp4_frame_00281.jpg,True,10.0.12.2,202307070748,2023-07-07 07:48:00,281,26,2023-07-07 07:48:10.807692,2023,7,7,7,48
animal,active_review_batch_002/animal/10.0.12.2_202307080748.mp4_frame_00326.jpg,10.0.12.2_202307080748.mp4_frame_00326.jpg,True,10.0.12.2,202307080748,2023-07-08 07:48:00,326,26,2023-07-08 07:48:12.538462,2023,7,8,7,48
animal,active_review_batch_002/animal/10.0.12.2_202307081648.mp4_frame_00842.jpg,10.0.12.2_202307081648.mp4_frame_00842.jpg,True,10.0.12.2,202307081648,2023-07-08 16:48:00,842,26,2023-07-08 16:48:32.384615,2023,7,8,16,48
animal,active_review_batch_002/animal/10.0.12.2_202307101548.mp4_frame_00675.jpg,10.0.12.2_202307101548.mp4_frame_00675.jpg,True,10.0.12.2,202307101548,2023-07-10 15:48:00,675,26,2023-07-10 15:48:25.961538,2023,7,10,15,48
animal,active_review_batch_002/animal/10.0.12.2_202307121048.mp4_frame_01677.jpg,10.0.12.2_202307121048.mp4_frame_01677.jpg,True,10.0.12.2,202307121048,2023-07-12 10:48:00,1677,26,2023-07-12 10:49:04.500000,2023,7,12,10,48
animal,active_review_batch_002/animal/10.0.12.2_202307141748.mp4_frame_01739.jpg,10.0.12.2_202307141748.mp4_frame_01739.jpg,True,10.0.12.2,202307141748,2023-07-14 17:48:00,1739,26,2023-07-14 17:49:06.884615,2023,7,14,17,48
animal,active_review_batch_002/animal/10.0.12.2_202307150448.mp4_frame_00035.jpg,10.0.12.2_202307150448.mp4_frame_00035.jpg,True,10.0.12.2,202307150448,2023-07-15 04:48:00,35,26,2023-07-15 04:48:01.346154,2023,7,15,4,48
animal,active_review_batch_002/animal/10.0.12.2_202307180248.mp4_frame_00886.jpg,10.0.12.2_202307180248.mp4_frame_00886.jpg,True,10.0.12.2,202307180248,2023-07-18 02:48:00,886,26,2023-07-18 02:48:34.076923,2023,7,18,2,48
animal,active_review_batch_002/animal/10.0.12.2_202307180548.mp4_frame_00809.jpg,10.0.12.2_202307180548.mp4_frame_00809.jpg,True,10.0.12.2,202307180548,2023-07-18 05:48:00,809,26,2023-07-18 05:48:31.115385,2023,7,18,5,48
animal,active_review_batch_002/animal/10.0.12.2_202307180846.mp4_frame_00943.jpg,10.0.12.2_202307180846.mp4_frame_00943.jpg,True,10.0.12.2,202307180846,2023-07-18 08:46:00,943,26,2023-07-18 08:46:36.269231,2023,7,18,8,46
animal,active_review_batch_002/animal/10.0.12.2_202307191246.mp4_frame_01053.jpg,10.0.12.2_202307191246.mp4_frame_01053.jpg,True,10.0.12.2,202307191246,2023-07-19 12:46:00,1053,26,2023-07-19 12:46:40.500000,2023,7,19,12,46
animal,active_review_batch_002/animal/10.0.12.2_202307200448.mp4_frame_00749.jpg,10.0.12.2_202307200448.mp4_frame_00749.jpg,True,10.0.12.2,202307200448,2023-07-20 04:48:00,749,26,2023-07-20 04:48:28.807692,2023,7,20,4,48
animal,active_review_batch_002/animal/10.0.12.2_202307200948.mp4_frame_00126.jpg,10.0.12.2_202307200948.mp4_frame_00126.jpg,True,10.0.12.2,202307200948,2023-07-20 09:48:00,126,26,2023-07-20 09:48:04.846154,2023,7,20,9,48
animal,active_review_batch_002/animal/10.0.12.2_202307210846.mp4_frame_00076.jpg,10.0.12.2_202307210846.mp4_frame_00076.jpg,True,10.0.12.2,202307210846,2023-07-21 08:46:00,76,26,2023-07-21 08:46:02.923077,2023,7,21,8,46
animal,active_review_batch_002/animal/10.0.12.2_202307221648.mp4_frame_00071.jpg,10.0.12.2_202307221648.mp4_frame_00071.jpg,True,10.0.12.2,202307221648,2023-07-22 16:48:00,71,26,2023-07-22 16:48:02.730769,2023,7,22,16,48
animal,active_review_batch_002/animal/10.0.12.2_202307240646.mp4_frame_00002.jpg,10.0.12.2_202307240646.mp4_frame_00002.jpg,True,10.0.12.2,202307240646,2023-07-24 06:46:00,2,26,2023-07-24 06:46:00.076923,2023,7,24,6,46
animal,active_review_batch_002/animal/10.0.12.2_202307290848.mp4_frame_00878.jpg,10.0.12.2_202307290848.mp4_frame_00878.jpg,True,10.0.12.2,202307290848,2023-07-29 08:48:00,878,26,2023-07-29 08:48:33.769231,2023,7,29,8,48
animal,active_review_batch_002/animal/10.0.12.2_202307300748.mp4_frame_00085.jpg,10.0.12.2_202307300748.mp4_frame_00085.jpg,True,10.0.12.2,202307300748,2023-07-30 07:48:00,85,26,2023-07-30 07:48:03.269231,2023,7,30,7,48
animal,active_review_batch_002/animal/10.0.12.2_202308031948.mp4_frame_01496.jpg,10.0.12.2_202308031948.mp4_frame_01496.jpg,True,10.0.12.2,202308031948,2023-08-03 19:48:00,1496,26,2023-08-03 19:48:57.538462,2023,8,3,19,48
animal,active_review_batch_002/animal/10.0.12.2_202308041746.mp4_frame_00313.jpg,10.0.12.2_202308041746.mp4_frame_00313.jpg,True,10.0.12.2,202308041746,2023-08-04 17:46:00,313,26,2023-08-04 17:46:12.038462,2023,8,4,17,46
animal,active_review_batch_002/animal/10.0.12.2_202308051048.mp4_frame_00344.jpg,10.0.12.2_202308051048.mp4_frame_00344.jpg,True,10.0.12.2,202308051048,2023-08-05 10:48:00,344,26,2023-08-05 10:48:13.230769,2023,8,5,10,48
animal,active_review_batch_002/animal/10.0.12.2_202308051248.mp4_frame_00016.jpg,10.0.12.2_202308051248.mp4_frame_00016.jpg,True,10.0.12.2,202308051248,2023-08-05 12:48:00,16,26,2023-08-05 12:48:00.615385,2023,8,5,12,48
animal,active_review_batch_002/animal/10.0.12.2_202308051648.mp4_frame_00735.jpg,10.0.12.2_202308051648.mp4_frame_00735.jpg,True,10.0.12.2,202308051648,2023-08-05 16:48:00,735,26,2023-08-05 16:48:28.269231,2023,8,5,16,48
animal,active_review_batch_002/animal/10.0.12.2_202308071248.mp4_frame_00019.jpg,10.0.12.2_202308071248.mp4_frame_00019.jpg,True,10.0.12.2,202308071248,2023-08-07 12:48:00,19,26,2023-08-07 12:48:00.730769,2023,8,7,12,48
animal,active_review_batch_002/animal/10.0.12.2_202308071348.mp4_frame_00042.jpg,10.0.12.2_202308071348.mp4_frame_00042.jpg,True,10.0.12.2,202308071348,2023-08-07 13:48:00,42,26,2023-08-07 13:48:01.615385,2023,8,7,13,48
animal,active_review_batch_002/animal/10.0.12.2_202308081648.mp4_frame_00516.jpg,10.0.12.2_202308081648.mp4_frame_00516.jpg,True,10.0.12.2,202308081648,2023-08-08 16:48:00,516,26,2023-08-08 16:48:19.846154,2023,8,8,16,48
animal,active_review_batch_002/animal/10.0.12.2_202308090646.mp4_frame_00042.jpg,10.0.12.2_202308090646.mp4_frame_00042.jpg,True,10.0.12.2,202308090646,2023-08-09 06:46:00,42,26,2023-08-09 06:46:01.615385,2023,8,9,6,46
animal,active_review_batch_002/animal/10.0.12.2_202308102148.mp4_frame_00968.jpg,10.0.12.2_202308102148.mp4_frame_00968.jpg,True,10.0.12.2,202308102148,2023-08-10 21:48:00,968,26,2023-08-10 21:48:37.230769,2023,8,10,21,48
animal,active_review_batch_002/animal/10.0.12.2_202308120248.mp4_frame_01156.jpg,10.0.12.2_202308120248.mp4_frame_01156.jpg,True,10.0.12.2,202308120248,2023-08-12 02:48:00,1156,26,2023-08-12 02:48:44.461538,2023,8,12,2,48
animal,active_review_batch_002/animal/10.0.12.2_202308121548.mp4_frame_00857.jpg,10.0.12.2_202308121548.mp4_frame_00857.jpg,True,10.0.12.2,202308121548,2023-08-12 15:48:00,857,26,2023-08-12 15:48:32.961538,2023,8,12,15,48
animal,active_review_batch_002/animal/10.0.12.2_202308131248.mp4_frame_01795.jpg,10.0.12.2_202308131248.mp4_frame_01795.jpg,True,10.0.12.2,202308131248,2023-08-13 12:48:00,1795,26,2023-08-13 12:49:09.038462,2023,8,13,12,48
animal,active_review_batch_002/animal/10.0.12.2_202308131748.mp4_frame_00888.jpg,10.0.12.2_202308131748.mp4_frame_00888.jpg,True,10.0.12.2,202308131748,2023-08-13 17:48:00,888,26,2023-08-13 17:48:34.153846,2023,8,13,17,48
animal,active_review_batch_002/animal/10.0.12.2_202308132148.mp4_frame_00564.jpg,10.0.12.2_202308132148.mp4_frame_00564.jpg,True,10.0.12.2,202308132148,2023-08-13 21:48:00,564,26,2023-08-13 21:48:21.692308,2023,8,13,21,48
animal,active_review_batch_002/animal/10.0.12.2_202308150448.mp4_frame_00193.jpg,10.0.12.2_202308150448.mp4_frame_00193.jpg,True,10.0.12.2,202308150448,2023-08-15 04:48:00,193,26,2023-08-15 04:48:07.423077,2023,8,15,4,48
animal,active_review_batch_002/animal/10.0.12.2_202308150648.mp4_frame_00110.jpg,10.0.12.2_202308150648.mp4_frame_00110.jpg,True,10.0.12.2,202308150648,2023-08-15 06:48:00,110,26,2023-08-15 06:48:04.230769,2023,8,15,6,48
animal,active_review_batch_002/animal/10.0.12.2_202308151946.mp4_frame_00378.jpg,10.0.12.2_202308151946.mp4_frame_00378.jpg,True,10.0.12.2,202308151946,2023-08-15 19:46:00,378,26,2023-08-15 19:46:14.538462,2023,8,15,19,46
animal,active_review_batch_002/animal/10.0.12.2_202308170148.mp4_frame_01391.jpg,10.0.12.2_202308170148.mp4_frame_01391.jpg,True,10.0.12.2,202308170148,2023-08-17 01:48:00,1391,26,2023-08-17 01:48:53.500000,2023,8,17,1,48
