manual_label,current_path,image_name,parse_ok,camera,video_datetime,video_start,frame_number,fps,frame_timestamp,year,month,day,hour,minute
animal,active_review_batch_003/animal/10.0.11.2_202307071046.mp4_frame_01264.jpg,10.0.11.2_202307071046.mp4_frame_01264.jpg,True,10.0.11.2,202307071046,2023-07-07 10:46:00,1264,26,2023-07-07 10:46:48.615385,2023,7,7,10,46
animal,active_review_batch_003/animal/10.0.11.2_202307080846.mp4_frame_00330.jpg,10.0.11.2_202307080846.mp4_frame_00330.jpg,True,10.0.11.2,202307080846,2023-07-08 08:46:00,330,26,2023-07-08 08:46:12.692308,2023,7,8,8,46
animal,active_review_batch_003/animal/10.0.11.2_202307090746.mp4_frame_00730.jpg,10.0.11.2_202307090746.mp4_frame_00730.jpg,True,10.0.11.2,202307090746,2023-07-09 07:46:00,730,26,2023-07-09 07:46:28.076923,2023,7,9,7,46
animal,active_review_batch_003/animal/10.0.11.2_202307131148.mp4_frame_01722.jpg,10.0.11.2_202307131148.mp4_frame_01722.jpg,True,10.0.11.2,202307131148,2023-07-13 11:48:00,1722,26,2023-07-13 11:49:06.230769,2023,7,13,11,48
animal,active_review_batch_003/animal/10.0.11.2_202307140748.mp4_frame_00413.jpg,10.0.11.2_202307140748.mp4_frame_00413.jpg,True,10.0.11.2,202307140748,2023-07-14 07:48:00,413,26,2023-07-14 07:48:15.884615,2023,7,14,7,48
animal,active_review_batch_003/animal/10.0.11.2_202307150546.mp4_frame_01130.jpg,10.0.11.2_202307150546.mp4_frame_01130.jpg,True,10.0.11.2,202307150546,2023-07-15 05:46:00,1130,26,2023-07-15 05:46:43.461538,2023,7,15,5,46
animal,active_review_batch_003/animal/10.0.11.2_202307162046.mp4_frame_00018.jpg,10.0.11.2_202307162046.mp4_frame_00018.jpg,True,10.0.11.2,202307162046,2023-07-16 20:46:00,18,26,2023-07-16 20:46:00.692308,2023,7,16,20,46
animal,active_review_batch_003/animal/10.0.11.2_202307170348.mp4_frame_01344.jpg,10.0.11.2_202307170348.mp4_frame_01344.jpg,True,10.0.11.2,202307170348,2023-07-17 03:48:00,1344,26,2023-07-17 03:48:51.692308,2023,7,17,3,48
animal,active_review_batch_003/animal/10.0.11.2_202307171946.mp4_frame_01698.jpg,10.0.11.2_202307171946.mp4_frame_01698.jpg,True,10.0.11.2,202307171946,2023-07-17 19:46:00,1698,26,2023-07-17 19:47:05.307692,2023,7,17,19,46
animal,active_review_batch_003/animal/10.0.11.2_202307180346.mp4_frame_00366.jpg,10.0.11.2_202307180346.mp4_frame_00366.jpg,True,10.0.11.2,202307180346,2023-07-18 03:46:00,366,26,2023-07-18 03:46:14.076923,2023,7,18,3,46
animal,active_review_batch_003/animal/10.0.11.2_202307190048.mp4_frame_01141.jpg,10.0.11.2_202307190048.mp4_frame_01141.jpg,True,10.0.11.2,202307190048,2023-07-19 00:48:00,1141,26,2023-07-19 00:48:43.884615,2023,7,19,0,48
animal,active_review_batch_003/animal/10.0.11.2_202307200546.mp4_frame_00752.jpg,10.0.11.2_202307200546.mp4_frame_00752.jpg,True,10.0.11.2,202307200546,2023-07-20 05:46:00,752,26,2023-07-20 05:46:28.923077,2023,7,20,5,46
animal,active_review_batch_003/animal/10.0.11.2_202307201948.mp4_frame_00011.jpg,10.0.11.2_202307201948.mp4_frame_00011.jpg,True,10.0.11.2,202307201948,2023-07-20 19:48:00,11,26,2023-07-20 19:48:00.423077,2023,7,20,19,48
animal,active_review_batch_003/animal/10.0.11.2_202307220346.mp4_frame_00695.jpg,10.0.11.2_202307220346.mp4_frame_00695.jpg,True,10.0.11.2,202307220346,2023-07-22 03:46:00,695,26,2023-07-22 03:46:26.730769,2023,7,22,3,46
animal,active_review_batch_003/animal/10.0.11.2_202307240048.mp4_frame_01351.jpg,10.0.11.2_202307240048.mp4_frame_01351.jpg,True,10.0.11.2,202307240048,2023-07-24 00:48:00,1351,26,2023-07-24 00:48:51.961538,2023,7,24,0,48
animal,active_review_batch_003/animal/10.0.11.2_202307240746.mp4_frame_00013.jpg,10.0.11.2_202307240746.mp4_frame_00013.jpg,True,10.0.11.2,202307240746,2023-07-24 07:46:00,13,26,2023-07-24 07:46:00.500000,2023,7,24,7,46
animal,active_review_batch_003/animal/10.0.11.2_202307241546.mp4_frame_00262.jpg,10.0.11.2_202307241546.mp4_frame_00262.jpg,True,10.0.11.2,202307241546,2023-07-24 15:46:00,262,26,2023-07-24 15:46:10.076923,2023,7,24,15,46
animal,active_review_batch_003/animal/10.0.11.2_202307252046.mp4_frame_01021.jpg,10.0.11.2_202307252046.mp4_frame_01021.jpg,True,10.0.11.2,202307252046,2023-07-25 20:46:00,1021,26,2023-07-25 20:46:39.269231,2023,7,25,20,46
animal,active_review_batch_003/animal/10.0.11.2_202307260646.mp4_frame_00360.jpg,10.0.11.2_202307260646.mp4_frame_00360.jpg,True,10.0.11.2,202307260646,2023-07-26 06:46:00,360,26,2023-07-26 06:46:13.846154,2023,7,26,6,46
animal,active_review_batch_003/animal/10.0.11.2_202307260846.mp4_frame_00356.jpg,10.0.11.2_202307260846.mp4_frame_00356.jpg,True,10.0.11.2,202307260846,2023-07-26 08:46:00,356,26,2023-07-26 08:46:13.692308,2023,7,26,8,46
animal,active_review_batch_003/animal/10.0.11.2_202307261146.mp4_frame_00702.jpg,10.0.11.2_202307261146.mp4_frame_00702.jpg,True,10.0.11.2,202307261146,2023-07-26 11:46:00,702,26,2023-07-26 11:46:27,2023,7,26,11,46
animal,active_review_batch_003/animal/10.0.11.2_202307271046.mp4_frame_01432.jpg,10.0.11.2_202307271046.mp4_frame_01432.jpg,True,10.0.11.2,202307271046,2023-07-27 10:46:00,1432,26,2023-07-27 10:46:55.076923,2023,7,27,10,46
animal,active_review_batch_003/animal/10.0.11.2_202307271346.mp4_frame_00682.jpg,10.0.11.2_202307271346.mp4_frame_00682.jpg,True,10.0.11.2,202307271346,2023-07-27 13:46:00,682,26,2023-07-27 13:46:26.230769,2023,7,27,13,46
animal,active_review_batch_003/animal/10.0.11.2_202307271746.mp4_frame_01603.jpg,10.0.11.2_202307271746.mp4_frame_01603.jpg,True,10.0.11.2,202307271746,2023-07-27 17:46:00,1603,26,2023-07-27 17:47:01.653846,2023,7,27,17,46
animal,active_review_batch_003/animal/10.0.11.2_202307280348.mp4_frame_00382.jpg,10.0.11.2_202307280348.mp4_frame_00382.jpg,True,10.0.11.2,202307280348,2023-07-28 03:48:00,382,26,2023-07-28 03:48:14.692308,2023,7,28,3,48
animal,active_review_batch_003/animal/10.0.11.2_202307291748.mp4_frame_00385.jpg,10.0.11.2_202307291748.mp4_frame_00385.jpg,True,10.0.11.2,202307291748,2023-07-29 17:48:00,385,26,2023-07-29 17:48:14.807692,2023,7,29,17,48
animal,active_review_batch_003/animal/10.0.11.2_202307300846.mp4_frame_00087.jpg,10.0.11.2_202307300846.mp4_frame_00087.jpg,True,10.0.11.2,202307300846,2023-07-30 08:46:00,87,26,2023-07-30 08:46:03.346154,2023,7,30,8,46
animal,active_review_batch_003/animal/10.0.11.2_202307301048.mp4_frame_00913.jpg,10.0.11.2_202307301048.mp4_frame_00913.jpg,True,10.0.11.2,202307301048,2023-07-30 10:48:00,913,26,2023-07-30 10:48:35.115385,2023,7,30,10,48
animal,active_review_batch_003/animal/10.0.11.2_202307301448.mp4_frame_00560.jpg,10.0.11.2_202307301448.mp4_frame_00560.jpg,True,10.0.11.2,202307301448,2023-07-30 14:48:00,560,26,2023-07-30 14:48:21.538462,2023,7,30,14,48
animal,active_review_batch_003/animal/10.0.11.2_202307301646.mp4_frame_01631.jpg,10.0.11.2_202307301646.mp4_frame_01631.jpg,True,10.0.11.2,202307301646,2023-07-30 16:46:00,1631,26,2023-07-30 16:47:02.730769,2023,7,30,16,46
animal,active_review_batch_003/animal/10.0.11.2_202307310646.mp4_frame_01757.jpg,10.0.11.2_202307310646.mp4_frame_01757.jpg,True,10.0.11.2,202307310646,2023-07-31 06:46:00,1757,26,2023-07-31 06:47:07.576923,2023,7,31,6,46
animal,active_review_batch_003/animal/10.0.11.2_202308012146.mp4_frame_01067.jpg,10.0.11.2_202308012146.mp4_frame_01067.jpg,True,10.0.11.2,202308012146,2023-08-01 21:46:00,1067,26,2023-08-01 21:46:41.038462,2023,8,1,21,46
animal,active_review_batch_003/animal/10.0.11.2_202308012246.mp4_frame_01221.jpg,10.0.11.2_202308012246.mp4_frame_01221.jpg,True,10.0.11.2,202308012246,2023-08-01 22:46:00,1221,26,2023-08-01 22:46:46.961538,2023,8,1,22,46
animal,active_review_batch_003/animal/10.0.11.2_202308021146.mp4_frame_00062.jpg,10.0.11.2_202308021146.mp4_frame_00062.jpg,True,10.0.11.2,202308021146,2023-08-02 11:46:00,62,26,2023-08-02 11:46:02.384615,2023,8,2,11,46
animal,active_review_batch_003/animal/10.0.11.2_202308030646.mp4_frame_01731.jpg,10.0.11.2_202308030646.mp4_frame_01731.jpg,True,10.0.11.2,202308030646,2023-08-03 06:46:00,1731,26,2023-08-03 06:47:06.576923,2023,8,3,6,46
animal,active_review_batch_003/animal/10.0.11.2_202308041246.mp4_frame_00949.jpg,10.0.11.2_202308041246.mp4_frame_00949.jpg,True,10.0.11.2,202308041246,2023-08-04 12:46:00,949,26,2023-08-04 12:46:36.500000,2023,8,4,12,46
animal,active_review_batch_003/animal/10.0.11.2_202308041446.mp4_frame_01361.jpg,10.0.11.2_202308041446.mp4_frame_01361.jpg,True,10.0.11.2,202308041446,2023-08-04 14:46:00,1361,26,2023-08-04 14:46:52.346154,2023,8,4,14,46
animal,active_review_batch_003/animal/10.0.11.2_202308051546.mp4_frame_00087.jpg,10.0.11.2_202308051546.mp4_frame_00087.jpg,True,10.0.11.2,202308051546,2023-08-05 15:46:00,87,26,2023-08-05 15:46:03.346154,2023,8,5,15,46
animal,active_review_batch_003/animal/10.0.11.2_202308062148.mp4_frame_00878.jpg,10.0.11.2_202308062148.mp4_frame_00878.jpg,True,10.0.11.2,202308062148,2023-08-06 21:48:00,878,26,2023-08-06 21:48:33.769231,2023,8,6,21,48
animal,active_review_batch_003/animal/10.0.11.2_202308070746.mp4_frame_01224.jpg,10.0.11.2_202308070746.mp4_frame_01224.jpg,True,10.0.11.2,202308070746,2023-08-07 07:46:00,1224,26,2023-08-07 07:46:47.076923,2023,8,7,7,46
animal,active_review_batch_003/animal/10.0.11.2_202308071248.mp4_frame_01038.jpg,10.0.11.2_202308071248.mp4_frame_01038.jpg,True,10.0.11.2,202308071248,2023-08-07 12:48:00,1038,26,2023-08-07 12:48:39.923077,2023,8,7,12,48
animal,active_review_batch_003/animal/10.0.11.2_202308071648.mp4_frame_00426.jpg,10.0.11.2_202308071648.mp4_frame_00426.jpg,True,10.0.11.2,202308071648,2023-08-07 16:48:00,426,26,2023-08-07 16:48:16.384615,2023,8,7,16,48
animal,active_review_batch_003/animal/10.0.11.2_202308131748.mp4_frame_00888.jpg,10.0.11.2_202308131748.mp4_frame_00888.jpg,True,10.0.11.2,202308131748,2023-08-13 17:48:00,888,26,2023-08-13 17:48:34.153846,2023,8,13,17,48
animal,active_review_batch_003/animal/10.0.11.2_202308132246.mp4_frame_01642.jpg,10.0.11.2_202308132246.mp4_frame_01642.jpg,True,10.0.11.2,202308132246,2023-08-13 22:46:00,1642,26,2023-08-13 22:47:03.153846,2023,8,13,22,46
animal,active_review_batch_003/animal/10.0.11.2_202308140946.mp4_frame_00440.jpg,10.0.11.2_202308140946.mp4_frame_00440.jpg,True,10.0.11.2,202308140946,2023-08-14 09:46:00,440,26,2023-08-14 09:46:16.923077,2023,8,14,9,46
animal,active_review_batch_003/animal/10.0.11.2_202308141646.mp4_frame_00272.jpg,10.0.11.2_202308141646.mp4_frame_00272.jpg,True,10.0.11.2,202308141646,2023-08-14 16:46:00,272,26,2023-08-14 16:46:10.461538,2023,8,14,16,46
animal,active_review_batch_003/animal/10.0.11.2_202308150746.mp4_frame_00847.jpg,10.0.11.2_202308150746.mp4_frame_00847.jpg,True,10.0.11.2,202308150746,2023-08-15 07:46:00,847,26,2023-08-15 07:46:32.576923,2023,8,15,7,46
animal,active_review_batch_003/animal/10.0.11.2_202308151846.mp4_frame_01051.jpg,10.0.11.2_202308151846.mp4_frame_01051.jpg,True,10.0.11.2,202308151846,2023-08-15 18:46:00,1051,26,2023-08-15 18:46:40.423077,2023,8,15,18,46
animal,active_review_batch_003/animal/10.0.11.2_202308160646.mp4_frame_00231.jpg,10.0.11.2_202308160646.mp4_frame_00231.jpg,True,10.0.11.2,202308160646,2023-08-16 06:46:00,231,26,2023-08-16 06:46:08.884615,2023,8,16,6,46
animal,active_review_batch_003/animal/10.0.11.2_202308170146.mp4_frame_00054.jpg,10.0.11.2_202308170146.mp4_frame_00054.jpg,True,10.0.11.2,202308170146,2023-08-17 01:46:00,54,26,2023-08-17 01:46:02.076923,2023,8,17,1,46
animal,active_review_batch_003/animal/10.0.11.2_202308180646.mp4_frame_00007.jpg,10.0.11.2_202308180646.mp4_frame_00007.jpg,True,10.0.11.2,202308180646,2023-08-18 06:46:00,7,26,2023-08-18 06:46:00.269231,2023,8,18,6,46
animal,active_review_batch_003/animal/10.0.11.2_202308180746.mp4_frame_00512.jpg,10.0.11.2_202308180746.mp4_frame_00512.jpg,True,10.0.11.2,202308180746,2023-08-18 07:46:00,512,26,2023-08-18 07:46:19.692308,2023,8,18,7,46
animal,active_review_batch_003/animal/10.0.11.2_202308181246.mp4_frame_00931.jpg,10.0.11.2_202308181246.mp4_frame_00931.jpg,True,10.0.11.2,202308181246,2023-08-18 12:46:00,931,26,2023-08-18 12:46:35.807692,2023,8,18,12,46
animal,active_review_batch_003/animal/10.0.11.2_202308181446.mp4_frame_00068.jpg,10.0.11.2_202308181446.mp4_frame_00068.jpg,True,10.0.11.2,202308181446,2023-08-18 14:46:00,68,26,2023-08-18 14:46:02.615385,2023,8,18,14,46
animal,active_review_batch_003/animal/10.0.11.2_202308181646.mp4_frame_00709.jpg,10.0.11.2_202308181646.mp4_frame_00709.jpg,True,10.0.11.2,202308181646,2023-08-18 16:46:00,709,26,2023-08-18 16:46:27.269231,2023,8,18,16,46
animal,active_review_batch_003/animal/10.0.11.2_202308182346.mp4_frame_01056.jpg,10.0.11.2_202308182346.mp4_frame_01056.jpg,True,10.0.11.2,202308182346,2023-08-18 23:46:00,1056,26,2023-08-18 23:46:40.615385,2023,8,18,23,46
animal,active_review_batch_003/animal/10.0.11.2_202308190246.mp4_frame_01402.jpg,10.0.11.2_202308190246.mp4_frame_01402.jpg,True,10.0.11.2,202308190246,2023-08-19 02:46:00,1402,26,2023-08-19 02:46:53.923077,2023,8,19,2,46
animal,active_review_batch_003/animal/10.0.11.2_202308191646.mp4_frame_00306.jpg,10.0.11.2_202308191646.mp4_frame_00306.jpg,True,10.0.11.2,202308191646,2023-08-19 16:46:00,306,26,2023-08-19 16:46:11.769231,2023,8,19,16,46
animal,active_review_batch_003/animal/10.0.11.2_202308200746.mp4_frame_00757.jpg,10.0.11.2_202308200746.mp4_frame_00757.jpg,True,10.0.11.2,202308200746,2023-08-20 07:46:00,757,26,2023-08-20 07:46:29.115385,2023,8,20,7,46
animal,active_review_batch_003/animal/10.0.11.2_202308211046.mp4_frame_00092.jpg,10.0.11.2_202308211046.mp4_frame_00092.jpg,True,10.0.11.2,202308211046,2023-08-21 10:46:00,92,26,2023-08-21 10:46:03.538462,2023,8,21,10,46
animal,active_review_batch_003/animal/10.0.11.2_202308211646.mp4_frame_01303.jpg,10.0.11.2_202308211646.mp4_frame_01303.jpg,True,10.0.11.2,202308211646,2023-08-21 16:46:00,1303,26,2023-08-21 16:46:50.115385,2023,8,21,16,46
animal,active_review_batch_003/animal/10.0.11.2_202308220446.mp4_frame_01252.jpg,10.0.11.2_202308220446.mp4_frame_01252.jpg,True,10.0.11.2,202308220446,2023-08-22 04:46:00,1252,26,2023-08-22 04:46:48.153846,2023,8,22,4,46
animal,active_review_batch_003/animal/10.0.11.2_202308220646.mp4_frame_00471.jpg,10.0.11.2_202308220646.mp4_frame_00471.jpg,True,10.0.11.2,202308220646,2023-08-22 06:46:00,471,26,2023-08-22 06:46:18.115385,2023,8,22,6,46
animal,active_review_batch_003/animal/10.0.11.2_202308220946.mp4_frame_01115.jpg,10.0.11.2_202308220946.mp4_frame_01115.jpg,True,10.0.11.2,202308220946,2023-08-22 09:46:00,1115,26,2023-08-22 09:46:42.884615,2023,8,22,9,46
animal,active_review_batch_003/animal/10.0.11.2_202308221148.mp4_frame_00353.jpg,10.0.11.2_202308221148.mp4_frame_00353.jpg,True,10.0.11.2,202308221148,2023-08-22 11:48:00,353,26,2023-08-22 11:48:13.576923,2023,8,22,11,48
animal,active_review_batch_003/animal/10.0.11.2_202308230746.mp4_frame_00795.jpg,10.0.11.2_202308230746.mp4_frame_00795.jpg,True,10.0.11.2,202308230746,2023-08-23 07:46:00,795,26,2023-08-23 07:46:30.576923,2023,8,23,7,46
animal,active_review_batch_003/animal/10.0.11.2_202308231046.mp4_frame_00520.jpg,10.0.11.2_202308231046.mp4_frame_00520.jpg,True,10.0.11.2,202308231046,2023-08-23 10:46:00,520,26,2023-08-23 10:46:20,2023,8,23,10,46
animal,active_review_batch_003/animal/10.0.11.2_202308240346.mp4_frame_00385.jpg,10.0.11.2_202308240346.mp4_frame_00385.jpg,True,10.0.11.2,202308240346,2023-08-24 03:46:00,385,26,2023-08-24 03:46:14.807692,2023,8,24,3,46
animal,active_review_batch_003/animal/10.0.11.2_202308241446.mp4_frame_00240.jpg,10.0.11.2_202308241446.mp4_frame_00240.jpg,True,10.0.11.2,202308241446,2023-08-24 14:46:00,240,26,2023-08-24 14:46:09.230769,2023,8,24,14,46
animal,active_review_batch_003/animal/10.0.11.2_202308241548.mp4_frame_00060.jpg,10.0.11.2_202308241548.mp4_frame_00060.jpg,True,10.0.11.2,202308241548,2023-08-24 15:48:00,60,26,2023-08-24 15:48:02.307692,2023,8,24,15,48
animal,active_review_batch_003/animal/10.0.11.2_202308251446.mp4_frame_00911.jpg,10.0.11.2_202308251446.mp4_frame_00911.jpg,True,10.0.11.2,202308251446,2023-08-25 14:46:00,911,26,2023-08-25 14:46:35.038462,2023,8,25,14,46
animal,active_review_batch_003/animal/10.0.11.2_202308251746.mp4_frame_00212.jpg,10.0.11.2_202308251746.mp4_frame_00212.jpg,True,10.0.11.2,202308251746,2023-08-25 17:46:00,212,26,2023-08-25 17:46:08.153846,2023,8,25,17,46
animal,active_review_batch_003/animal/10.0.11.2_202308261146.mp4_frame_00556.jpg,10.0.11.2_202308261146.mp4_frame_00556.jpg,True,10.0.11.2,202308261146,2023-08-26 11:46:00,556,26,2023-08-26 11:46:21.384615,2023,8,26,11,46
animal,active_review_batch_003/animal/10.0.11.2_202308281346.mp4_frame_00010.jpg,10.0.11.2_202308281346.mp4_frame_00010.jpg,True,10.0.11.2,202308281346,2023-08-28 13:46:00,10,26,2023-08-28 13:46:00.384615,2023,8,28,13,46
animal,active_review_batch_003/animal/10.0.11.2_202308281646.mp4_frame_00136.jpg,10.0.11.2_202308281646.mp4_frame_00136.jpg,True,10.0.11.2,202308281646,2023-08-28 16:46:00,136,26,2023-08-28 16:46:05.230769,2023,8,28,16,46
animal,active_review_batch_003/animal/10.0.11.2_202308290746.mp4_frame_00249.jpg,10.0.11.2_202308290746.mp4_frame_00249.jpg,True,10.0.11.2,202308290746,2023-08-29 07:46:00,249,26,2023-08-29 07:46:09.576923,2023,8,29,7,46
animal,active_review_batch_003/animal/10.0.11.2_202308291548.mp4_frame_00022.jpg,10.0.11.2_202308291548.mp4_frame_00022.jpg,True,10.0.11.2,202308291548,2023-08-29 15:48:00,22,26,2023-08-29 15:48:00.846154,2023,8,29,15,48
animal,active_review_batch_003/animal/10.0.11.2_202308310648.mp4_frame_01611.jpg,10.0.11.2_202308310648.mp4_frame_01611.jpg,True,10.0.11.2,202308310648,2023-08-31 06:48:00,1611,26,2023-08-31 06:49:01.961538,2023,8,31,6,48
animal,active_review_batch_003/animal/10.0.11.2_202309031646.mp4_frame_00410.jpg,10.0.11.2_202309031646.mp4_frame_00410.jpg,True,10.0.11.2,202309031646,2023-09-03 16:46:00,410,26,2023-09-03 16:46:15.769231,2023,9,3,16,46
animal,active_review_batch_003/animal/10.0.11.2_202309031846.mp4_frame_00985.jpg,10.0.11.2_202309031846.mp4_frame_00985.jpg,True,10.0.11.2,202309031846,2023-09-03 18:46:00,985,26,2023-09-03 18:46:37.884615,2023,9,3,18,46
animal,active_review_batch_003/animal/10.0.11.2_202309051646.mp4_frame_00567.jpg,10.0.11.2_202309051646.mp4_frame_00567.jpg,True,10.0.11.2,202309051646,2023-09-05 16:46:00,567,26,2023-09-05 16:46:21.807692,2023,9,5,16,46
animal,active_review_batch_003/animal/10.0.11.2_202309060846.mp4_frame_00642.jpg,10.0.11.2_202309060846.mp4_frame_00642.jpg,True,10.0.11.2,202309060846,2023-09-06 08:46:00,642,26,2023-09-06 08:46:24.692308,2023,9,6,8,46
animal,active_review_batch_003/animal/10.0.11.2_202309071346.mp4_frame_00222.jpg,10.0.11.2_202309071346.mp4_frame_00222.jpg,True,10.0.11.2,202309071346,2023-09-07 13:46:00,222,26,2023-09-07 13:46:08.538462,2023,9,7,13,46
animal,active_review_batch_003/animal/10.0.11.2_202309080046.mp4_frame_00004.jpg,10.0.11.2_202309080046.mp4_frame_00004.jpg,True,10.0.11.2,202309080046,2023-09-08 00:46:00,4,26,2023-09-08 00:46:00.153846,2023,9,8,0,46
animal,active_review_batch_003/animal/10.0.11.2_202309080346.mp4_frame_01071.jpg,10.0.11.2_202309080346.mp4_frame_01071.jpg,True,10.0.11.2,202309080346,2023-09-08 03:46:00,1071,26,2023-09-08 03:46:41.192308,2023,9,8,3,46
animal,active_review_batch_003/animal/10.0.11.2_202309091046.mp4_frame_00863.jpg,10.0.11.2_202309091046.mp4_frame_00863.jpg,True,10.0.11.2,202309091046,2023-09-09 10:46:00,863,26,2023-09-09 10:46:33.192308,2023,9,9,10,46
animal,active_review_batch_003/animal/10.0.11.2_202309101946.mp4_frame_00513.jpg,10.0.11.2_202309101946.mp4_frame_00513.jpg,True,10.0.11.2,202309101946,2023-09-10 19:46:00,513,26,2023-09-10 19:46:19.730769,2023,9,10,19,46
animal,active_review_batch_003/animal/10.0.11.2_202309140246.mp4_frame_01533.jpg,10.0.11.2_202309140246.mp4_frame_01533.jpg,True,10.0.11.2,202309140246,2023-09-14 02:46:00,1533,26,2023-09-14 02:46:58.961538,2023,9,14,2,46
animal,active_review_batch_003/animal/10.0.11.2_202309141546.mp4_frame_00043.jpg,10.0.11.2_202309141546.mp4_frame_00043.jpg,True,10.0.11.2,202309141546,2023-09-14 15:46:00,43,26,2023-09-14 15:46:01.653846,2023,9,14,15,46
animal,active_review_batch_003/animal/10.0.11.2_202309150346.mp4_frame_00018.jpg,10.0.11.2_202309150346.mp4_frame_00018.jpg,True,10.0.11.2,202309150346,2023-09-15 03:46:00,18,26,2023-09-15 03:46:00.692308,2023,9,15,3,46
animal,active_review_batch_003/animal/10.0.11.2_202309150646.mp4_frame_00280.jpg,10.0.11.2_202309150646.mp4_frame_00280.jpg,True,10.0.11.2,202309150646,2023-09-15 06:46:00,280,26,2023-09-15 06:46:10.769231,2023,9,15,6,46
animal,active_review_batch_003/animal/10.0.11.2_202309170748.mp4_frame_00853.jpg,10.0.11.2_202309170748.mp4_frame_00853.jpg,True,10.0.11.2,202309170748,2023-09-17 07:48:00,853,26,2023-09-17 07:48:32.807692,2023,9,17,7,48
animal,active_review_batch_003/animal/10.0.11.2_202309180746.mp4_frame_01436.jpg,10.0.11.2_202309180746.mp4_frame_01436.jpg,True,10.0.11.2,202309180746,2023-09-18 07:46:00,1436,26,2023-09-18 07:46:55.230769,2023,9,18,7,46
animal,active_review_batch_003/animal/10.0.11.2_202309201446.mp4_frame_00795.jpg,10.0.11.2_202309201446.mp4_frame_00795.jpg,True,10.0.11.2,202309201446,2023-09-20 14:46:00,795,26,2023-09-20 14:46:30.576923,2023,9,20,14,46
animal,active_review_batch_003/animal/10.0.11.2_202309230048.mp4_frame_00761.jpg,10.0.11.2_202309230048.mp4_frame_00761.jpg,True,10.0.11.2,202309230048,2023-09-23 00:48:00,761,26,2023-09-23 00:48:29.269231,2023,9,23,0,48
animal,active_review_batch_003/animal/10.0.11.2_202309240848.mp4_frame_00111.jpg,10.0.11.2_202309240848.mp4_frame_00111.jpg,True,10.0.11.2,202309240848,2023-09-24 08:48:00,111,26,2023-09-24 08:48:04.269231,2023,9,24,8,48
