review_time,action,manual_label,source_path,destination_path,image_name,parse_ok,camera,video_datetime,video_start,frame_number,fps,frame_timestamp,year,month,day,hour,minute
2026-06-29 21:09:01.467931,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307011848.mp4_frame_00280.jpg,active_review_batch_003/particulate/10.0.11.2_202307011848.mp4_frame_00280.jpg,10.0.11.2_202307011848.mp4_frame_00280.jpg,True,10.0.11.2,202307011848,2023-07-01 18:48:00,280,26,2023-07-01 18:48:10.769231,2023,7,1,18,48
2026-06-29 21:09:06.203642,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307012146.mp4_frame_00928.jpg,active_review_batch_003/particulate/10.0.11.2_202307012146.mp4_frame_00928.jpg,10.0.11.2_202307012146.mp4_frame_00928.jpg,True,10.0.11.2,202307012146,2023-07-01 21:46:00,928,26,2023-07-01 21:46:35.692308,2023,7,1,21,46
2026-06-29 21:09:07.416248,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307020246.mp4_frame_00200.jpg,active_review_batch_003/particulate/10.0.11.2_202307020246.mp4_frame_00200.jpg,10.0.11.2_202307020246.mp4_frame_00200.jpg,True,10.0.11.2,202307020246,2023-07-02 02:46:00,200,26,2023-07-02 02:46:07.692308,2023,7,2,2,46
2026-06-29 21:09:08.324306,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307020346.mp4_frame_00019.jpg,active_review_batch_003/particulate/10.0.11.2_202307020346.mp4_frame_00019.jpg,10.0.11.2_202307020346.mp4_frame_00019.jpg,True,10.0.11.2,202307020346,2023-07-02 03:46:00,19,26,2023-07-02 03:46:00.730769,2023,7,2,3,46
2026-06-29 21:09:09.077046,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307020646.mp4_frame_00771.jpg,active_review_batch_003/particulate/10.0.11.2_202307020646.mp4_frame_00771.jpg,10.0.11.2_202307020646.mp4_frame_00771.jpg,True,10.0.11.2,202307020646,2023-07-02 06:46:00,771,26,2023-07-02 06:46:29.653846,2023,7,2,6,46
2026-06-29 21:09:10.136224,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307020948.mp4_frame_00015.jpg,active_review_batch_003/animal/10.0.11.2_202307020948.mp4_frame_00015.jpg,10.0.11.2_202307020948.mp4_frame_00015.jpg,True,10.0.11.2,202307020948,2023-07-02 09:48:00,15,26,2023-07-02 09:48:00.576923,2023,7,2,9,48
2026-06-29 21:09:10.950473,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307021346.mp4_frame_00823.jpg,active_review_batch_003/particulate/10.0.11.2_202307021346.mp4_frame_00823.jpg,10.0.11.2_202307021346.mp4_frame_00823.jpg,True,10.0.11.2,202307021346,2023-07-02 13:46:00,823,26,2023-07-02 13:46:31.653846,2023,7,2,13,46
2026-06-29 21:09:11.925154,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307021446.mp4_frame_00004.jpg,active_review_batch_003/particulate/10.0.11.2_202307021446.mp4_frame_00004.jpg,10.0.11.2_202307021446.mp4_frame_00004.jpg,True,10.0.11.2,202307021446,2023-07-02 14:46:00,4,26,2023-07-02 14:46:00.153846,2023,7,2,14,46
2026-06-29 21:09:13.003197,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307021646.mp4_frame_00017.jpg,active_review_batch_003/particulate/10.0.11.2_202307021646.mp4_frame_00017.jpg,10.0.11.2_202307021646.mp4_frame_00017.jpg,True,10.0.11.2,202307021646,2023-07-02 16:46:00,17,26,2023-07-02 16:46:00.653846,2023,7,2,16,46
2026-06-29 21:09:14.009681,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307021846.mp4_frame_00573.jpg,active_review_batch_003/animal/10.0.11.2_202307021846.mp4_frame_00573.jpg,10.0.11.2_202307021846.mp4_frame_00573.jpg,True,10.0.11.2,202307021846,2023-07-02 18:46:00,573,26,2023-07-02 18:46:22.038462,2023,7,2,18,46
2026-06-29 21:09:14.794979,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307022346.mp4_frame_00822.jpg,active_review_batch_003/particulate/10.0.11.2_202307022346.mp4_frame_00822.jpg,10.0.11.2_202307022346.mp4_frame_00822.jpg,True,10.0.11.2,202307022346,2023-07-02 23:46:00,822,26,2023-07-02 23:46:31.615385,2023,7,2,23,46
2026-06-29 21:09:15.663420,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307030048.mp4_frame_00321.jpg,active_review_batch_003/animal/10.0.11.2_202307030048.mp4_frame_00321.jpg,10.0.11.2_202307030048.mp4_frame_00321.jpg,True,10.0.11.2,202307030048,2023-07-03 00:48:00,321,26,2023-07-03 00:48:12.346154,2023,7,3,0,48
2026-06-29 21:09:19.490653,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307030248.mp4_frame_00106.jpg,active_review_batch_003/particulate/10.0.11.2_202307030248.mp4_frame_00106.jpg,10.0.11.2_202307030248.mp4_frame_00106.jpg,True,10.0.11.2,202307030248,2023-07-03 02:48:00,106,26,2023-07-03 02:48:04.076923,2023,7,3,2,48
2026-06-29 21:09:20.410851,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307030348.mp4_frame_01033.jpg,active_review_batch_003/particulate/10.0.11.2_202307030348.mp4_frame_01033.jpg,10.0.11.2_202307030348.mp4_frame_01033.jpg,True,10.0.11.2,202307030348,2023-07-03 03:48:00,1033,26,2023-07-03 03:48:39.730769,2023,7,3,3,48
2026-06-29 21:09:21.156220,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307030546.mp4_frame_00649.jpg,active_review_batch_003/particulate/10.0.11.2_202307030546.mp4_frame_00649.jpg,10.0.11.2_202307030546.mp4_frame_00649.jpg,True,10.0.11.2,202307030546,2023-07-03 05:46:00,649,26,2023-07-03 05:46:24.961538,2023,7,3,5,46
2026-06-29 21:09:22.340438,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307030946.mp4_frame_00413.jpg,active_review_batch_003/animal/10.0.11.2_202307030946.mp4_frame_00413.jpg,10.0.11.2_202307030946.mp4_frame_00413.jpg,True,10.0.11.2,202307030946,2023-07-03 09:46:00,413,26,2023-07-03 09:46:15.884615,2023,7,3,9,46
2026-06-29 21:09:23.301412,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307031146.mp4_frame_00792.jpg,active_review_batch_003/animal/10.0.11.2_202307031146.mp4_frame_00792.jpg,10.0.11.2_202307031146.mp4_frame_00792.jpg,True,10.0.11.2,202307031146,2023-07-03 11:46:00,792,26,2023-07-03 11:46:30.461538,2023,7,3,11,46
2026-06-29 21:09:25.083774,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307031346.mp4_frame_00508.jpg,active_review_batch_003/animal/10.0.11.2_202307031346.mp4_frame_00508.jpg,10.0.11.2_202307031346.mp4_frame_00508.jpg,True,10.0.11.2,202307031346,2023-07-03 13:46:00,508,26,2023-07-03 13:46:19.538462,2023,7,3,13,46
2026-06-29 21:09:26.090527,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307031646.mp4_frame_01396.jpg,active_review_batch_003/particulate/10.0.11.2_202307031646.mp4_frame_01396.jpg,10.0.11.2_202307031646.mp4_frame_01396.jpg,True,10.0.11.2,202307031646,2023-07-03 16:46:00,1396,26,2023-07-03 16:46:53.692308,2023,7,3,16,46
2026-06-29 21:09:27.031110,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307032048.mp4_frame_01231.jpg,active_review_batch_003/animal/10.0.11.2_202307032048.mp4_frame_01231.jpg,10.0.11.2_202307032048.mp4_frame_01231.jpg,True,10.0.11.2,202307032048,2023-07-03 20:48:00,1231,26,2023-07-03 20:48:47.346154,2023,7,3,20,48
2026-06-29 21:09:27.915101,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307040446.mp4_frame_00249.jpg,active_review_batch_003/particulate/10.0.11.2_202307040446.mp4_frame_00249.jpg,10.0.11.2_202307040446.mp4_frame_00249.jpg,True,10.0.11.2,202307040446,2023-07-04 04:46:00,249,26,2023-07-04 04:46:09.576923,2023,7,4,4,46
2026-06-29 21:09:28.935302,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307040546.mp4_frame_01355.jpg,active_review_batch_003/particulate/10.0.11.2_202307040546.mp4_frame_01355.jpg,10.0.11.2_202307040546.mp4_frame_01355.jpg,True,10.0.11.2,202307040546,2023-07-04 05:46:00,1355,26,2023-07-04 05:46:52.115385,2023,7,4,5,46
2026-06-29 21:09:29.525866,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307041346.mp4_frame_00148.jpg,active_review_batch_003/particulate/10.0.11.2_202307041346.mp4_frame_00148.jpg,10.0.11.2_202307041346.mp4_frame_00148.jpg,True,10.0.11.2,202307041346,2023-07-04 13:46:00,148,26,2023-07-04 13:46:05.692308,2023,7,4,13,46
2026-06-29 21:09:30.485291,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307041446.mp4_frame_00957.jpg,active_review_batch_003/animal/10.0.11.2_202307041446.mp4_frame_00957.jpg,10.0.11.2_202307041446.mp4_frame_00957.jpg,True,10.0.11.2,202307041446,2023-07-04 14:46:00,957,26,2023-07-04 14:46:36.807692,2023,7,4,14,46
2026-06-29 21:09:31.222870,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307041846.mp4_frame_00451.jpg,active_review_batch_003/animal/10.0.11.2_202307041846.mp4_frame_00451.jpg,10.0.11.2_202307041846.mp4_frame_00451.jpg,True,10.0.11.2,202307041846,2023-07-04 18:46:00,451,26,2023-07-04 18:46:17.346154,2023,7,4,18,46
2026-06-29 21:09:32.057526,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307042046.mp4_frame_00100.jpg,active_review_batch_003/particulate/10.0.11.2_202307042046.mp4_frame_00100.jpg,10.0.11.2_202307042046.mp4_frame_00100.jpg,True,10.0.11.2,202307042046,2023-07-04 20:46:00,100,26,2023-07-04 20:46:03.846154,2023,7,4,20,46
2026-06-29 21:09:33.013635,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307050846.mp4_frame_00005.jpg,active_review_batch_003/particulate/10.0.11.2_202307050846.mp4_frame_00005.jpg,10.0.11.2_202307050846.mp4_frame_00005.jpg,True,10.0.11.2,202307050846,2023-07-05 08:46:00,5,26,2023-07-05 08:46:00.192308,2023,7,5,8,46
2026-06-29 21:09:33.876524,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307051046.mp4_frame_00178.jpg,active_review_batch_003/particulate/10.0.11.2_202307051046.mp4_frame_00178.jpg,10.0.11.2_202307051046.mp4_frame_00178.jpg,True,10.0.11.2,202307051046,2023-07-05 10:46:00,178,26,2023-07-05 10:46:06.846154,2023,7,5,10,46
2026-06-29 21:09:35.234903,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307051248.mp4_frame_00213.jpg,active_review_batch_003/particulate/10.0.11.2_202307051248.mp4_frame_00213.jpg,10.0.11.2_202307051248.mp4_frame_00213.jpg,True,10.0.11.2,202307051248,2023-07-05 12:48:00,213,26,2023-07-05 12:48:08.192308,2023,7,5,12,48
2026-06-29 21:09:36.011481,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307051946.mp4_frame_00054.jpg,active_review_batch_003/particulate/10.0.11.2_202307051946.mp4_frame_00054.jpg,10.0.11.2_202307051946.mp4_frame_00054.jpg,True,10.0.11.2,202307051946,2023-07-05 19:46:00,54,26,2023-07-05 19:46:02.076923,2023,7,5,19,46
2026-06-29 21:09:37.300020,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307051948.mp4_frame_01307.jpg,active_review_batch_003/particulate/10.0.11.2_202307051948.mp4_frame_01307.jpg,10.0.11.2_202307051948.mp4_frame_01307.jpg,True,10.0.11.2,202307051948,2023-07-05 19:48:00,1307,26,2023-07-05 19:48:50.269231,2023,7,5,19,48
2026-06-29 21:09:38.241978,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307052048.mp4_frame_00721.jpg,active_review_batch_003/particulate/10.0.11.2_202307052048.mp4_frame_00721.jpg,10.0.11.2_202307052048.mp4_frame_00721.jpg,True,10.0.11.2,202307052048,2023-07-05 20:48:00,721,26,2023-07-05 20:48:27.730769,2023,7,5,20,48
2026-06-29 21:09:38.939389,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307052246.mp4_frame_01155.jpg,active_review_batch_003/particulate/10.0.11.2_202307052246.mp4_frame_01155.jpg,10.0.11.2_202307052246.mp4_frame_01155.jpg,True,10.0.11.2,202307052246,2023-07-05 22:46:00,1155,26,2023-07-05 22:46:44.423077,2023,7,5,22,46
2026-06-29 21:09:41.494135,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307060848.mp4_frame_01469.jpg,active_review_batch_003/particulate/10.0.11.2_202307060848.mp4_frame_01469.jpg,10.0.11.2_202307060848.mp4_frame_01469.jpg,True,10.0.11.2,202307060848,2023-07-06 08:48:00,1469,26,2023-07-06 08:48:56.500000,2023,7,6,8,48
2026-06-29 21:09:42.179874,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307070149.mp4_frame_01047.jpg,active_review_batch_003/particulate/10.0.11.2_202307070149.mp4_frame_01047.jpg,10.0.11.2_202307070149.mp4_frame_01047.jpg,True,10.0.11.2,202307070149,2023-07-07 01:49:00,1047,26,2023-07-07 01:49:40.269231,2023,7,7,1,49
2026-06-29 21:09:43.738219,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307071046.mp4_frame_01264.jpg,active_review_batch_003/animal/10.0.11.2_202307071046.mp4_frame_01264.jpg,10.0.11.2_202307071046.mp4_frame_01264.jpg,True,10.0.11.2,202307071046,2023-07-07 10:46:00,1264,26,2023-07-07 10:46:48.615385,2023,7,7,10,46
2026-06-29 21:09:44.639724,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307071246.mp4_frame_01537.jpg,active_review_batch_003/animal/10.0.11.2_202307071246.mp4_frame_01537.jpg,10.0.11.2_202307071246.mp4_frame_01537.jpg,True,10.0.11.2,202307071246,2023-07-07 12:46:00,1537,26,2023-07-07 12:46:59.115385,2023,7,7,12,46
2026-06-29 21:09:45.281205,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307071248.mp4_frame_00233.jpg,active_review_batch_003/particulate/10.0.11.2_202307071248.mp4_frame_00233.jpg,10.0.11.2_202307071248.mp4_frame_00233.jpg,True,10.0.11.2,202307071248,2023-07-07 12:48:00,233,26,2023-07-07 12:48:08.961538,2023,7,7,12,48
2026-06-29 21:09:45.871773,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307071546.mp4_frame_00816.jpg,active_review_batch_003/particulate/10.0.11.2_202307071546.mp4_frame_00816.jpg,10.0.11.2_202307071546.mp4_frame_00816.jpg,True,10.0.11.2,202307071546,2023-07-07 15:46:00,816,26,2023-07-07 15:46:31.384615,2023,7,7,15,46
2026-06-29 21:09:46.737517,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307080446.mp4_frame_00508.jpg,active_review_batch_003/particulate/10.0.11.2_202307080446.mp4_frame_00508.jpg,10.0.11.2_202307080446.mp4_frame_00508.jpg,True,10.0.11.2,202307080446,2023-07-08 04:46:00,508,26,2023-07-08 04:46:19.538462,2023,7,8,4,46
2026-06-29 21:09:47.520567,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307080846.mp4_frame_00330.jpg,active_review_batch_003/animal/10.0.11.2_202307080846.mp4_frame_00330.jpg,10.0.11.2_202307080846.mp4_frame_00330.jpg,True,10.0.11.2,202307080846,2023-07-08 08:46:00,330,26,2023-07-08 08:46:12.692308,2023,7,8,8,46
2026-06-29 21:09:48.353334,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307081546.mp4_frame_00291.jpg,active_review_batch_003/particulate/10.0.11.2_202307081546.mp4_frame_00291.jpg,10.0.11.2_202307081546.mp4_frame_00291.jpg,True,10.0.11.2,202307081546,2023-07-08 15:46:00,291,26,2023-07-08 15:46:11.192308,2023,7,8,15,46
2026-06-29 21:09:48.956723,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307081648.mp4_frame_00461.jpg,active_review_batch_003/particulate/10.0.11.2_202307081648.mp4_frame_00461.jpg,10.0.11.2_202307081648.mp4_frame_00461.jpg,True,10.0.11.2,202307081648,2023-07-08 16:48:00,461,26,2023-07-08 16:48:17.730769,2023,7,8,16,48
2026-06-29 21:09:49.729641,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307090246.mp4_frame_01495.jpg,active_review_batch_003/particulate/10.0.11.2_202307090246.mp4_frame_01495.jpg,10.0.11.2_202307090246.mp4_frame_01495.jpg,True,10.0.11.2,202307090246,2023-07-09 02:46:00,1495,26,2023-07-09 02:46:57.500000,2023,7,9,2,46
2026-06-29 21:09:50.519960,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307090746.mp4_frame_00730.jpg,active_review_batch_003/animal/10.0.11.2_202307090746.mp4_frame_00730.jpg,10.0.11.2_202307090746.mp4_frame_00730.jpg,True,10.0.11.2,202307090746,2023-07-09 07:46:00,730,26,2023-07-09 07:46:28.076923,2023,7,9,7,46
2026-06-29 21:09:51.119918,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307091046.mp4_frame_00222.jpg,active_review_batch_003/particulate/10.0.11.2_202307091046.mp4_frame_00222.jpg,10.0.11.2_202307091046.mp4_frame_00222.jpg,True,10.0.11.2,202307091046,2023-07-09 10:46:00,222,26,2023-07-09 10:46:08.538462,2023,7,9,10,46
2026-06-29 21:09:51.842986,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307091146.mp4_frame_00623.jpg,active_review_batch_003/particulate/10.0.11.2_202307091146.mp4_frame_00623.jpg,10.0.11.2_202307091146.mp4_frame_00623.jpg,True,10.0.11.2,202307091146,2023-07-09 11:46:00,623,26,2023-07-09 11:46:23.961538,2023,7,9,11,46
2026-06-29 21:09:52.582964,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307100146.mp4_frame_00550.jpg,active_review_batch_003/particulate/10.0.11.2_202307100146.mp4_frame_00550.jpg,10.0.11.2_202307100146.mp4_frame_00550.jpg,True,10.0.11.2,202307100146,2023-07-10 01:46:00,550,26,2023-07-10 01:46:21.153846,2023,7,10,1,46
2026-06-29 21:09:53.317912,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307100546.mp4_frame_00655.jpg,active_review_batch_003/particulate/10.0.11.2_202307100546.mp4_frame_00655.jpg,10.0.11.2_202307100546.mp4_frame_00655.jpg,True,10.0.11.2,202307100546,2023-07-10 05:46:00,655,26,2023-07-10 05:46:25.192308,2023,7,10,5,46
2026-06-29 21:09:54.601093,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307100846.mp4_frame_00688.jpg,active_review_batch_003/particulate/10.0.11.2_202307100846.mp4_frame_00688.jpg,10.0.11.2_202307100846.mp4_frame_00688.jpg,True,10.0.11.2,202307100846,2023-07-10 08:46:00,688,26,2023-07-10 08:46:26.461538,2023,7,10,8,46
2026-06-29 21:09:55.125331,undo,particulate,active_review_batch_003/particulate/10.0.11.2_202307100846.mp4_frame_00688.jpg,active_review_batch_003/unreviewed/10.0.11.2_202307100846.mp4_frame_00688.jpg,10.0.11.2_202307100846.mp4_frame_00688.jpg,True,10.0.11.2,202307100846,2023-07-10 08:46:00,688,26,2023-07-10 08:46:26.461538,2023,7,10,8,46
2026-06-29 21:09:55.560165,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307100846.mp4_frame_00688.jpg,active_review_batch_003/animal/10.0.11.2_202307100846.mp4_frame_00688.jpg,10.0.11.2_202307100846.mp4_frame_00688.jpg,True,10.0.11.2,202307100846,2023-07-10 08:46:00,688,26,2023-07-10 08:46:26.461538,2023,7,10,8,46
2026-06-29 21:09:56.697840,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307101246.mp4_frame_00458.jpg,active_review_batch_003/particulate/10.0.11.2_202307101246.mp4_frame_00458.jpg,10.0.11.2_202307101246.mp4_frame_00458.jpg,True,10.0.11.2,202307101246,2023-07-10 12:46:00,458,26,2023-07-10 12:46:17.615385,2023,7,10,12,46
2026-06-29 21:09:57.746717,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307110246.mp4_frame_00048.jpg,active_review_batch_003/animal/10.0.11.2_202307110246.mp4_frame_00048.jpg,10.0.11.2_202307110246.mp4_frame_00048.jpg,True,10.0.11.2,202307110246,2023-07-11 02:46:00,48,26,2023-07-11 02:46:01.846154,2023,7,11,2,46
2026-06-29 21:09:58.347953,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307111746.mp4_frame_00990.jpg,active_review_batch_003/particulate/10.0.11.2_202307111746.mp4_frame_00990.jpg,10.0.11.2_202307111746.mp4_frame_00990.jpg,True,10.0.11.2,202307111746,2023-07-11 17:46:00,990,26,2023-07-11 17:46:38.076923,2023,7,11,17,46
2026-06-29 21:09:58.989310,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307111846.mp4_frame_00388.jpg,active_review_batch_003/particulate/10.0.11.2_202307111846.mp4_frame_00388.jpg,10.0.11.2_202307111846.mp4_frame_00388.jpg,True,10.0.11.2,202307111846,2023-07-11 18:46:00,388,26,2023-07-11 18:46:14.923077,2023,7,11,18,46
2026-06-29 21:09:59.897395,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307112346.mp4_frame_00995.jpg,active_review_batch_003/particulate/10.0.11.2_202307112346.mp4_frame_00995.jpg,10.0.11.2_202307112346.mp4_frame_00995.jpg,True,10.0.11.2,202307112346,2023-07-11 23:46:00,995,26,2023-07-11 23:46:38.269231,2023,7,11,23,46
2026-06-29 21:10:00.757496,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307120146.mp4_frame_00291.jpg,active_review_batch_003/particulate/10.0.11.2_202307120146.mp4_frame_00291.jpg,10.0.11.2_202307120146.mp4_frame_00291.jpg,True,10.0.11.2,202307120146,2023-07-12 01:46:00,291,26,2023-07-12 01:46:11.192308,2023,7,12,1,46
2026-06-29 21:10:01.598571,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307120846.mp4_frame_00062.jpg,active_review_batch_003/particulate/10.0.11.2_202307120846.mp4_frame_00062.jpg,10.0.11.2_202307120846.mp4_frame_00062.jpg,True,10.0.11.2,202307120846,2023-07-12 08:46:00,62,26,2023-07-12 08:46:02.384615,2023,7,12,8,46
2026-06-29 21:10:02.464650,undo,particulate,active_review_batch_003/particulate/10.0.11.2_202307120846.mp4_frame_00062.jpg,active_review_batch_003/unreviewed/10.0.11.2_202307120846.mp4_frame_00062.jpg,10.0.11.2_202307120846.mp4_frame_00062.jpg,True,10.0.11.2,202307120846,2023-07-12 08:46:00,62,26,2023-07-12 08:46:02.384615,2023,7,12,8,46
2026-06-29 21:10:02.725890,classify,animal,active_review_batch_003/unreviewed/10.0.11.2_202307120846.mp4_frame_00062.jpg,active_review_batch_003/animal/10.0.11.2_202307120846.mp4_frame_00062.jpg,10.0.11.2_202307120846.mp4_frame_00062.jpg,True,10.0.11.2,202307120846,2023-07-12 08:46:00,62,26,2023-07-12 08:46:02.384615,2023,7,12,8,46
2026-06-29 21:10:05.808896,classify,particulate,active_review_batch_003/unreviewed/10.0.11.2_202307121046.mp4_frame_01317.jpg,active_review_batch_003/particulate/10.0.11.2_202307121046.mp4_frame_01317.jpg,10.0.11.2_202307121046.mp4_frame_01317.jpg,True,10.0.11.2,202307121046,2023-07-12 10:46:00,1317,26,2023-07-12 10:46:50.653846,2023,7,12,10,46
